"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-30","0.00","0.0","0.0","46","52","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-12-31","0.00","0.0","0.0","44","50","38"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-01","0.00","0.0","0.0","42","53","33"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-02","0.00","0.0","0.0","43","57","33"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-03","0.00","0.0","0.0","44","57","33"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-04","0.00","0.0","0.0","46","59","38"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-05","0.00","0.0","0.0","50","58","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-06","0.00","0.0","0.0","52","63","44"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-07","0.00","0.0","0.0","50","58","41"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-08","0.00","0.0","0.0","51","53","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-09","0.00","0.0","0.0","46","63","36"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-10","0.00","0.0","0.0","48","59","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-11","0.00","0.0","0.0","46","61","35"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-12","0.00","0.0","0.0","47","63","36"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-13","0.00","0.0","0.0","53","66","44"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-14","0.00","0.0","0.0","48","56","39"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-15","0.00","0.0","0.0","45","53","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-16","0.00","0.0","0.0","49","62","44"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-17","0.00","0.0","0.0","52","64","41"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-18","0.00","0.0","0.0","55","63","48"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-19","0.00","0.0","0.0","51","63","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-20","0.00","0.0","0.0","51","65","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-21","0.00","0.0","0.0","49","52","41"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-22","0.00","0.0","0.0","47","63","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-23","0.00","0.0","0.0","49","64","37"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-24","0.00","0.0","0.0","49","64","37"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-25","0.00","0.0","0.0","49","62","37"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-26","0.00","0.0","0.0","51","67","39"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-27","0.00","0.0","0.0","51","66","38"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-28","0.00","0.0","0.0","51","66","39"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-29","0.00","0.0","0.0","49","62","38"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-30","0.00","0.0","0.0","49","67","35"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-01-31","0.00","0.0","0.0","49","63","38"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-02-01","0.00","0.0","0.0","47","55","38"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-02-02","0.00","0.0","0.0","45","58","36"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-02-03","0.00","0.0","0.0","47","60","36"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-02-04","0.00","0.0","0.0","49","68","36"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-02-05","0.00","0.0","0.0","51","64","38"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-02-06","0.00","0.0","0.0","50","67","36"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-02-07","0.00","0.0","0.0","53","72","39"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-02-08","0.00","0.0","0.0","54","72","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-02-09","0.00","0.0","0.0","56","70","42"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-02-10","0.00","0.0","0.0","57","76","42"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-02-11","0.00","0.0","0.0","59","77","45"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-02-12","0.00","0.0","0.0","61","82","45"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-02-13","0.00","0.0","0.0","62","81","46"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-02-14","0.00","0.0","0.0","62","77","46"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-02-15","0.00","0.0","0.0","56","59","45"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-02-16","0.00","0.0","0.0","50","77","38"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-02-17","0.00","0.0","0.0","53","69","41"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-02-18","0.00","0.0","0.0","55","70","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-02-19","0.00","0.0","0.0","55","73","41"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-02-20","0.00","0.0","0.0","57","71","44"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-02-21","0.00","0.0","0.0","54","58","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-02-22","0.04","0.0","0.0","50","55","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-02-23","0.00","0.0","0.0","43","53","37"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-02-24","0.00","0.0","0.0","44","57","33"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-02-25","0.00","0.0","0.0","47","61","34"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-02-26","0.00","0.0","0.0","49","65","36"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-02-27","0.00","0.0","0.0","54","69","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-02-28","0.00","0.0","0.0","56","73","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-01","0.00","0.0","0.0","60","76","45"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-02","0.00","0.0","0.0","62","79","47"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-03","0.00","0.0","0.0","62","72","49"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-04","0.11","0.0","0.0","58","57","45"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-05","0.07","0.0","0.0","47","55","41"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-06","0.00","0.0","0.0","47","60","37"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-07","0.00","0.0","0.0","53","64","42"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-08","0.00","0.0","0.0","55","69","42"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-09","0.00","0.0","0.0","57","72","44"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-10","0.00","0.0","0.0","58","70","47"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-11","0.00","0.0","0.0","57","72","44"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-12","0.00","0.0","0.0","60","78","44"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-13","0.00","0.0","0.0","61","72","48"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-14","0.00","0.0","0.0","58","75","44"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-15","0.00","0.0","0.0","61","71","48"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-16","0.00","0.0","0.0","61","75","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-17","0.00","0.0","0.0","61","74","49"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-18","0.00","0.0","0.0","61","77","46"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-19","0.02","0.0","0.0","63","67","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-20","0.00","0.0","0.0","53","65","49"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-21","0.00","0.0","0.0","57","72","46"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-22","0.00","0.0","0.0","64","82","51"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-23","0.00","0.0","0.0","70","89","55"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-24","0.00","0.0","0.0","73","90","57"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-25","0.00","0.0","0.0","74","89","58"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-26","0.00","0.0","0.0","72","86","57"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-27","0.00","0.0","0.0","71","83","57"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-28","0.54","0.0","0.0","61","64","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-29","0.00","0.0","0.0","54","66","48"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-30","0.00","0.0","0.0","62","71","53"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-03-31","0.00","0.0","0.0","57","67","48"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-01","0.00","0.0","0.0","62","78","52"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-02","0.00","0.0","0.0","66","81","53"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-03","0.00","0.0","0.0","68","83","57"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-04","0.00","0.0","0.0","65","77","52"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-05","0.00","0.0","0.0","66","76","55"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-06","0.00","0.0","0.0","65","83","51"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-07","0.00","0.0","0.0","73","94","58"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-08","0.00","0.0","0.0","78","96","60"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-09","0.00","0.0","0.0","74","80","58"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-10","0.00","0.0","0.0","62","73","49"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-11","0.00","0.0","0.0","58","62","47"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-12","0.00","0.0","0.0","52","64","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-13","0.00","0.0","0.0","53","67","42"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-14","0.00","0.0","0.0","59","70","47"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-15","0.00","0.0","0.0","61","76","51"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-16","0.09","0.0","0.0","65","73","55"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-17","0.00","0.0","0.0","62","78","49"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-18","0.00","0.0","0.0","64","80","49"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-19","0.00","0.0","0.0","66","74","54"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-20","0.00","0.0","0.0","62","75","51"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-21","0.16","0.0","0.0","61","67","51"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-22","0.05","0.0","0.0","56","68","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-23","0.00","0.0","0.0","59","74","47"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-24","0.00","0.0","0.0","65","81","53"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-25","0.00","0.0","0.0","70","87","66"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-26","0.00","0.0","0.0","69","79","56"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-27","0.00","0.0","0.0","65","80","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-28","0.00","0.0","0.0","64","73","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-29","0.00","0.0","0.0","61","78","48"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-04-30","0.00","0.0","0.0","68","84","54"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-01","0.00","0.0","0.0","66","80","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-02","0.00","0.0","0.0","70","82","56"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-03","0.00","0.0","0.0","64","79","51"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-04","0.00","0.0","0.0","72","89","58"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-05","0.00","0.0","0.0","77","91","62"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-06","0.00","0.0","0.0","72","86","59"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-07","0.00","0.0","0.0","70","78","58"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-08","0.00","0.0","0.0","63","71","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-09","0.00","0.0","0.0","56","67","46"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-10","0.00","0.0","0.0","56","67","46"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-11","0.00","0.0","0.0","57","71","45"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-12","0.00","0.0","0.0","62","77","48"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-13","0.00","0.0","0.0","66","85","51"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-14","0.00","0.0","0.0","74","90","60"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-15","0.00","0.0","0.0","79","94","65"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-16","0.00","0.0","0.0","75","87","59"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-17","0.00","0.0","0.0","71","88","56"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-18","0.00","0.0","0.0","77","93","63"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-19","0.00","0.0","0.0","82","95","67"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-20","0.00","0.0","0.0","74","81","62"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-21","0.00","0.0","0.0","71","86","57"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-22","0.00","0.0","0.0","76","91","60"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-23","0.00","0.0","0.0","78","92","63"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-24","0.00","0.0","0.0","81","97","67"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-25","0.00","0.0","0.0","85","103","68"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-26","0.00","0.0","0.0","87","100","69"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-27","0.00","0.0","0.0","75","86","61"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-28","0.00","0.0","0.0","73","83","63"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-29","0.00","0.0","0.0","69","81","58"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-30","0.00","0.0","0.0","70","83","56"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-05-31","0.00","0.0","0.0","71","87","56"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-01","0.00","0.0","0.0","78","95","61"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-02","0.00","0.0","0.0","81","94","65"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-03","0.00","0.0","0.0","79","92","64"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-04","0.00","0.0","0.0","75","88","63"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-05","0.00","0.0","0.0","77","90","66"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-06","0.00","0.0","0.0","78","91","66"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-07","0.00","0.0","0.0","78","95","64"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-08","0.00","0.0","0.0","80","95","63"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-09","0.00","0.0","0.0","81","97","67"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-10","0.00","0.0","0.0","87","102","72"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-11","0.00","0.0","0.0","89","103","75"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-12","0.00","0.0","0.0","87","98","70"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-13","0.00","0.0","0.0","76","86","61"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-14","0.00","0.0","0.0","74","90","59"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-15","0.00","0.0","0.0","79","98","62"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-16","0.00","0.0","0.0","82","96","66"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-17","0.00","0.0","0.0","71","77","57"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-18","0.00","0.0","0.0","67","80","55"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-19","0.00","0.0","0.0","70","86","57"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-20","0.00","0.0","0.0","77","94","63"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-21","0.00","0.0","0.0","82","103","65"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-22","0.00","0.0","0.0","87","100","71"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-23","0.00","0.0","0.0","89","102","76"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-24","0.00","0.0","0.0","89","104","73"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-25","0.00","0.0","0.0","90","107","73"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-26","0.00","0.0","0.0","89","107","72"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-27","0.00","0.0","0.0","91","107","73"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-28","0.00","0.0","0.0","90","104","74"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-29","0.00","0.0","0.0","87","104","71"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-06-30","0.00","0.0","0.0","84","99","67"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-01","0.00","0.0","0.0","82","98","64"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-02","0.00","0.0","0.0","80","93","64"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-03","0.00","0.0","0.0","74","87","58"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-04","0.00","0.0","0.0","74","89","60"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-05","0.00","0.0","0.0","79","93","67"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-06","0.00","0.0","0.0","78","90","66"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-07","0.00","0.0","0.0","78","93","64"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-08","0.00","0.0","0.0","83","98","68"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-09","0.00","0.0","0.0","84","97","69"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-10","0.00","0.0","0.0","83","99","68"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-11","0.00","0.0","0.0","88","105","72"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-12","0.00","0.0","0.0","90","104","75"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-13","0.00","0.0","0.0","85","100","70"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-14","0.00","0.0","0.0","86","105","69"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-15","0.00","0.0","0.0","88","105","73"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-16","0.00","0.0","0.0","90","107","75"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-17","0.00","0.0","0.0","94","110","78"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-18","0.00","0.0","0.0","91","104","78"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-19","0.00","0.0","0.0","90","106","77"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-20","0.00","0.0","0.0","90","107","75"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-21","0.00","0.0","0.0","89","105","72"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-22","0.00","0.0","0.0","89","104","71"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-23","0.00","0.0","0.0","87","102","69"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-24","0.00","0.0","0.0","86","103","70"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-25","0.00","0.0","0.0","87","103","72"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-26","0.00","0.0","0.0","87","103","73"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-27","0.00","0.0","0.0","85","101","70"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-28","0.00","0.0","0.0","87","103","73"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-29","0.00","0.0","0.0","89","104","75"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-30","0.00","0.0","0.0","88","104","76"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-07-31","0.00","0.0","0.0","89","102","77"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-08-01","0.00","0.0","0.0","88","98","77"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-08-02","0.00","0.0","0.0","85","101","74"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-08-03","0.00","0.0","0.0","89","104","76"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-08-04","0.00","0.0","0.0","93","107","80"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-08-05","0.05","0.0","0.0","85","92","71"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-08-06","0.00","0.0","0.0","81","96","68"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-08-07","0.00","0.0","0.0","82","99","68"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-08-08","0.00","0.0","0.0","83","98","70"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-08-09","0.00","0.0","0.0","84","99","72"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-08-10","0.00","0.0","0.0","81","95","67"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-08-11","0.00","0.0","0.0","83","99","69"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-08-12","0.00","0.0","0.0","83","101","68"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-08-13","0.00","0.0","0.0","83","101","67"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-08-14","0.00","0.0","0.0","85","101","69"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-08-15","0.00","0.0","0.0","87","104","70"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-08-16","0.00","0.0","0.0","89","107","73"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-08-17","0.00","0.0","0.0","93","105","80"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-08-18","0.00","0.0","0.0","89","105","72"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-08-19","0.00","0.0","0.0","89","107","74"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-08-20","0.00","0.0","0.0","89","107","73"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-08-21","0.00","0.0","0.0","89","105","73"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2022-08-22","0.00","0.0","0.0","86","100","71"
